rank,precision,recall
281,0.7467293069458992,0.7775463919496005
282,0.7459360171437274,0.7788475383612457
283,0.7451457914940145,0.7801450142399308
284,0.7443611308136632,0.7814424901186227
285,0.7435794522276884,0.7827099899781206
286,0.7428032399255435,0.7839774898376235
287,0.742032436768356,0.7852449896971216
288,0.7412669864108816,0.7865124895566252
289,0.7405068332876954,0.787779989416122
290,0.7397519225998465,0.7890474892756247
291,0.7390022003016203,0.7903100101237897
292,0.738257613087618,0.7915725309719615
293,0.7375181083801873,0.7928350518201283
294,0.736781187295061,0.7940948982279222
295,0.7360492622850874,0.7953547446357172
296,0.7353222827143725,0.7966145910435124
297,0.7346001986289715,0.797874437451307
298,0.7338829607455006,0.7991342838590982
299,0.732990062799259,0.8002130670637633
300,0.7321031175059928,0.801291850268434
301,0.7312220655369394,0.8023706334730974
302,0.7303468483491311,0.8034494166777647
303,0.7294774081724799,0.8045281998824261
304,0.7286136879969717,0.805606983087095
305,0.727755631560326,0.8066857662917571
306,0.7269031833356823,0.8077645494964281
307,0.7260562885196737,0.8088433327010919
308,0.7252148930206486,0.8099221159057567
309,0.7243789434471842,0.811000899110422
310,0.7235483870967773,0.8120796823150878
311,0.7227231719447511,0.8131584655197531
312,0.7219032466334568,0.8142372487244189
313,0.7210885604615344,0.8153160319290838
314,0.720279063373505,0.8163948151337487
315,0.7194724220623503,0.8174723136518759
316,0.7186708860759496,0.8185498121700108
317,0.7178744070989291,0.8196273106881363
318,0.7170829374236438,0.8207048092062684
319,0.7162964299406803,0.8217823077243914
320,0.7155148381294977,0.8228598062425236
321,0.7147381160492163,0.8239373047606522
322,0.7139662183296845,0.8250148032787844
323,0.7131991001625944,0.826092301796911
324,0.7124367172928294,0.8271698003150392
325,0.7116790260099669,0.8282472988331686
326,0.7109281899633625,0.8293727589819951
327,0.710181946186168,0.8304982191308181
328,0.709440252675907,0.8316236792796415
329,0.7086986945398135,0.8326961468574877
330,0.707961630695444,0.8337686144353371
331,0.7072290204090494,0.8348410820131815
332,0.7063318020282547,0.8357439909672412
333,0.7054399723464476,0.8366468999212976
334,0.7045556369275848,0.8375737896907046
335,0.7036765811231592,0.8385006794601066
336,0.7028027577937618,0.8394275692295174
337,0.7019341203594994,0.840354458998921
338,0.7010706227917124,0.8412813487683286
339,0.7002122196048509,0.8422082385377339
340,0.6993588658484978,0.8431351283071375
341,0.6985105170995178,0.8440620180765488
342,0.6976671294543384,0.8449889078459523
343,0.6968286595213634,0.8459157976153577
344,0.6959950644135908,0.8468426873847613
345,0.6951663017412153,0.847769577154169
346,0.6943423296045267,0.84869646692358
347,0.693525179856116,0.8496328228043045
348,0.6927127263706274,0.850569178685033
349,0.6919028673909078,0.8514960684544367
350,0.6910976361767663,0.8524229582238442
351,0.6902969931746881,0.8533498479932501
352,0.6895008992805665,0.8542767377626573
353,0.6887072778038194,0.8552009530916911
354,0.68791814006422,0.8561251684207215
355,0.6871314216232597,0.8570467093093799
356,0.6863491229488272,0.8579682501980408
357,0.6855712069000272,0.8588897910867018
358,0.6847976367509313,0.8598113319753586
359,0.6840283761848519,0.8607328728640172
360,0.6832633892885774,0.8616544137526743
361,0.6825026405468444,0.8625759546413343
362,0.6817441074764504,0.8634735147146515
363,0.6809897536516151,0.8643710747879595
364,0.6802415210688609,0.8652781009725938
365,0.6794973883906604,0.8661851271572245
366,0.6787573220112482,0.8670921533418591
367,0.6780212886911097,0.8679991795264917
368,0.677289255552081,0.8689062057111263
369,0.6763876703515235,0.8696387131256813
370,0.6754909585844826,0.8703712205402373
371,0.6746010199926292,0.8711691301784663
372,0.6737158660168593,0.8719670398167018
373,0.672835458175014,0.8727649494549329
374,0.6719597583964884,0.8735628590931647
375,0.6710887290167871,0.874360768731394
376,0.6702223327720821,0.8751586783696256
377,0.6693605327939244,0.8759565880078598
378,0.6685032926040133,0.876754497646091
379,0.6676486778914614,0.8774870050606468
380,0.6667985611510779,0.8782195124752009
381,0.6659529069657664,0.8789520198897565
382,0.6651116802892824,0.8796845273043163
383,0.6642748464413915,0.8804170347188718
384,0.6634423711031187,0.8811495421334259
385,0.662614220312064,0.8818820495479816
386,0.6617903604577461,0.8826145569625363
387,0.6609707582771007,0.883347064377096
388,0.6601553808499582,0.8840795717916499
389,0.659346045014885,0.8848249260715705
390,0.658540859619996,0.885570280351491
391,0.657743472740997,0.8864609729062461
392,0.6569483188959074,0.8872717294098456
393,0.6561572116352702,0.8880824859134413
394,0.6553682941971308,0.8888278401933607
395,0.6545851926054119,0.8895787714070829
396,0.6538060460722378,0.8903297026208038
397,0.6530308247105089,0.8910806338345302
398,0.6522594989335218,0.891831565048253
399,0.6514920394511468,0.8925824962619752
400,0.6507284172661855,0.8933334274756959
401,0.6499686036706801,0.8940843586894183
402,0.6492125702423227,0.8948352899031431
403,0.6484602888408949,0.8955862211168654
404,0.6477099508512,0.896327686219265
405,0.6469633182343025,0.897069151321666
406,0.6462203636105919,0.8978106164240668
407,0.6454810598695455,0.8985520815264714
408,0.6447453801664489,0.8992935466288711
409,0.6440132979191207,0.9000350117312721
410,0.6431110721179107,0.9006149669217987
411,0.6422114862854235,0.901180533623117
412,0.6413162673744459,0.9017461003244337
413,0.6404253836640138,0.9023116670257517
414,0.6395388037396174,0.9028772337270699
415,0.6386564964895656,0.9034428004283882
416,0.6377784311012707,0.9040083671297053
417,0.6369045770577761,0.9045739338310236
418,0.636034904134107,0.9051395005323392
419,0.6351676653903622,0.9057013967006959
420,0.6343045563549146,0.9062632928690517
421,0.6334455475999211,0.9068251890374087
422,0.6325906099764783,0.9073870852057654
423,0.6317397146112874,0.9079489813741218
424,0.630892832903488,0.9085108775424777
425,0.6300499365213716,0.9090727737108344
426,0.6292109973992597,0.9096346698791891
427,0.6283759877344051,0.9101965660475463
428,0.6275448799838614,0.9107584622159018
429,0.6267176468615312,0.9113203583842585
430,0.6258942613351189,0.9118822545526153
431,0.6250746966232138,0.9124441507209717
432,0.6242589261923754,0.9130060468893276
433,0.6234469237542971,0.9135679430576849
434,0.6226386632629404,0.914129839226039
435,0.6218341189117665,0.9146917353943955
436,0.6210332651310123,0.9152536315627513
437,0.6202360765849553,0.9158155277311081
438,0.6194425281692515,0.916377423899465
439,0.6186525950082794,0.9169393200678216
440,0.6178662524525816,0.9175012162361779
441,0.6170834760762829,0.9180631124045345
442,0.6163042416745335,0.9186250085728881
443,0.6155285252610447,0.919186904741245
444,0.6147563030656575,0.9197488009096012
445,0.6139859348476305,0.9202978502125932
446,0.6132190211956002,0.9208468995155851
447,0.6124555389245616,0.9213959488185767
448,0.6116954650565284,0.9219449981215677
449,0.610938776818183,0.9224940474245598
450,0.6101854516386904,0.9230430967275488
451,0.6094354671473485,0.9235921460305409
452,0.608688801171452,0.9241411953335322
453,0.6079454317340857,0.9246902446365236
454,0.6072053370519511,0.9252392939395154
455,0.6062929875879491,0.9256217080404165
456,0.6053846396567023,0.9260041221413176
457,0.604480266989908,0.9263865362422188
458,0.6035798435487454,0.9267689503431191
459,0.6026833435212663,0.9271513644440205
460,0.6017907413199906,0.9275337785449211
461,0.60090201157946,0.927916192645822
462,0.6000171291538091,0.9282986067467233
463,0.5991360691144737,0.9286810208476239
464,0.5982588067477055,0.9290634349485245
465,0.5973853175524122,0.9294458490494256
466,0.5965124895791505,0.9298209220844035
467,0.5956433996271958,0.9301959951193819
468,0.5947795609666182,0.9305854566435688
469,0.5939209400070572,0.9309778909961043
470,0.5930659727537112,0.9313703253486396
471,0.5922146359345706,0.9317627597011753
472,0.5913669064748212,0.9321551940537108
473,0.5905227614948241,0.932547628406249
474,0.5896836960811132,0.9329422362465805
475,0.5888481635744082,0.9333368440869121
476,0.5880161417084823,0.933731451927243
477,0.58718760840385,0.9341260597675746
478,0.5863625417657513,0.9345206676079061
479,0.585540920082308,0.9349152754482378
480,0.5847227218225344,0.9353098832885693
481,0.5839079256345424,0.935704491128901
482,0.5830965103435996,0.936099098969232
483,0.5822884549503204,0.9364937068095633
484,0.5814837386289373,0.936888314649895
485,0.5806823407253594,0.9372829224902268
486,0.5798842407555497,0.9376775303305586
487,0.5790894184036782,0.9380721381708899
488,0.578297853520468,0.9384667460112209
489,0.5775095261214314,0.9388613538515526
490,0.5767244163852617,0.9392559616918841
491,0.5759425046520816,0.9396505695322158
492,0.5751637714218861,0.9400451773725472
493,0.5743881973528657,0.9404397852128784
494,0.5736157632598393,0.9408343930532099
495,0.5728464501126447,0.9412290008935413
496,0.5720802390345859,0.9416236087338731
497,0.5713171113009029,0.9420182165742046
498,0.5705570483372343,0.9424128244145364
499,0.5698014734505056,0.9428093872126402
500,0.5690517985611578,0.943211441985204
501,0.5683065523628921,0.9436434727769519
502,0.5675642752730096,0.9440755035687004
503,0.5668235193157498,0.9444775583412642
504,0.5660857028662782,0.9448796131138276
505,0.5651812807180062,0.9451125498359887
506,0.5642804333608252,0.9453454865581504
507,0.563383139642133,0.9455784232803116
508,0.5624893785758829,0.9458113600024735
509,0.5615991293409242,0.9460442967246351
510,0.5607123712794455,0.9462772334467967
511,0.5598290838953113,0.9465101701689577
512,0.558949246852518,0.9467431068911191
513,0.558072839973631,0.9469760436132807
514,0.5572012428967377,0.9472284242397785
515,0.5563330306628471,0.9474808048662756
516,0.5554681835926658,0.9477331854927732
517,0.5546052906224374,0.9479711776300617
518,0.5537457292852952,0.9482091697673507
519,0.5528894803232535,0.9484471619046395
520,0.5520365246264513,0.9486851540419285
521,0.5511868432317512,0.9489231461792176
522,0.550340417321312,0.9491611383165064
523,0.5494972282212391,0.9493991304537946
524,0.5486558844527354,0.9496315456572818
525,0.5478177458033585,0.9498639608607689
526,0.5469827939929386,0.9500963760642561
527,0.5461510108801022,0.9503287912677432
528,0.5453223784608746,0.9505612064712299
529,0.5444968788674143,0.950793621674717
530,0.5436744943667705,0.9510260368782038
531,0.5428552073595374,0.951258452081691
532,0.5420390003786418,0.9514908672851784
533,0.5412245063236503,0.9517038385843294
534,0.5404130628081854,0.9519168098834799
535,0.5396046527264222,0.9521297811826313
536,0.5387992591001889,0.9523427524817821
537,0.5379968650777661,0.9525557237809336
538,0.5371974539327627,0.9527686950800847
539,0.5364010090628887,0.9529816663792356
540,0.5356061817212892,0.9531919632380129
541,0.5348142927432495,0.953402260096791
542,0.5340253258647787,0.9536125569555686
543,0.5332392649416373,0.9538228538143461
544,0.5324560939483749,0.954033150673124
545,0.5316757969770954,0.9542434475319018
546,0.5308983582364938,0.9544537443906792
547,0.5301237620506849,0.9546640412494568
548,0.5293519928582711,0.9548743381082345
549,0.5285830352111701,0.9550846349670125
550,0.5278168737737111,0.9552949318257903
551,0.5270534933214932,0.9555052286845681
552,0.5262928787404895,0.9557155255433453
553,0.5255350150259561,0.9559258224021229
554,0.5247798872815143,0.9561361192609008
555,0.524027480718134,0.9563464161196785
556,0.5232777806531762,0.9565567129784561
557,0.5225307725094609,0.9567670098372342
558,0.5217864418142859,0.9569773066960112
559,0.5210447741985238,0.9571876035547887
560,0.5203044707091398,0.957391048752039
561,0.5193936829146278,0.9574210612668631
562,0.5184861363578119,0.9574510737816874
563,0.5175818137674647,0.9574810862965116
564,0.516680697994791,0.9575110988113361
565,0.5157827720124779,0.9575411113261602
566,0.5148880189134938,0.9575711238409845
567,0.5139964219100926,0.9576011363558088
568,0.513107964332752,0.957631148870633
569,0.5122226296291602,0.9576611613854574
570,0.5113404013631202,0.9576911739002816
571,0.5104612632135939,0.957721186415106
572,0.5095851989736854,0.95775119892993
573,0.5087121925496184,0.9577812114447545
574,0.5078422279597906,0.9578112239595789
575,0.5069752893337522,0.9578412364744029
576,0.5061113609112737,0.9578712489892272
577,0.5052504270413789,0.9579012615040514
578,0.5043924721814285,0.9579312740188758
579,0.5035362383668271,0.9579593315759273
580,0.502682957082609,0.9579873891329784
581,0.5018326130833767,0.95801544669003
582,0.5009851912284616,0.9580435042470814
583,0.500140676481117,0.9580715618041324
584,0.49929782201635836,0.958094042427382
585,0.4984578491053353,0.9581165230506317
586,0.4976207429960486,0.9581390036738813
587,0.49678648903704664,0.9581614842971309
588,0.4959550726765548,0.9581839649203805
589,0.495126479461595,0.9582064455436301
590,0.4943006950371883,0.9582289261668797
591,0.4934777051455246,0.9582514067901291
592,0.4926574956251121,0.9582738874133786
593,0.49184005241001577,0.9582963680366283
594,0.4910253615289576,0.9583188486598779
595,0.4902134091046504,0.9583413292831274
596,0.4894041813529076,0.958363809906377
597,0.48859766458190534,0.9583862905296266
598,0.48779264214047513,0.9584060967125029
599,0.4869903075869875,0.9584259028953791
600,0.486190647482018,0.9584457090782551
601,0.4853936484755567,0.9584655152611316
602,0.4845992973063407,0.9584853214440077
603,0.48380758080102854,0.9585051276268839
604,0.4830184858735494,0.9585249338097601
605,0.4822319995243474,0.9585447399926363
606,0.48144692167058095,0.9585632614889761
607,0.4806644305642768,0.9585817829853157
608,0.4798856967057872,0.9586146929708641
609,0.47910833894460486,0.9586332144672038
610,0.4783335298973951,0.9586517359635435
611,0.47756125705000557,0.9586702574598834
612,0.4767915079700872,0.9586887789562231
613,0.47602427030643435,0.9587073004525628
614,0.47525836008717454,0.9587217574039283
615,0.4744949406328642,0.958736214355294
616,0.473735167709986,0.9587783414782144
617,0.47297785758427185,0.9588204686011352
618,0.47222299830039444,0.9588625957240556
619,0.4714705779802665,0.9589047228469763
620,0.4707205848224657,0.958946849969897
621,0.46997300710156314,0.9589889770928176
622,0.4692278331675496,0.959031104215738
623,0.46848505144520347,0.9590732313386588
624,0.4677458033573152,0.9591329053996385
625,0.4670100719424472,0.9592085666708504
626,0.4662766911071772,0.9592842279420619
627,0.4655445021972825,0.9593439020030421
628,0.46481464509920367,0.9594035760640219
629,0.46408710869143144,0.9594632501250019
630,0.46336188192303085,0.9595229241859818
631,0.4626389538131807,0.9595825982469617
632,0.46191831345050927,0.9596422723079415
633,0.46119994999261077,0.9597019463689215
634,0.460482717926601,0.9597601930004164
635,0.45976774485922406,0.9598184396319114
636,0.45905502013482996,0.9598766862634062
637,0.45834453316467616,0.9599349328949012
638,0.4576362734263981,0.9599931795263961
639,0.45693023046351317,0.9600514261578911
640,0.4562263938848911,0.9601096727893861
641,0.4555247533642311,0.9601679194208811
642,0.45482417804074005,0.9601984958808208
643,0.4541257818006821,0.9602290723407607
644,0.45342955449305566,0.9602596488007006
645,0.45273548602977726,0.9602902252606405
646,0.4520435663852859,0.9603208017205803
647,0.45135378559593886,0.96035137818052
648,0.4506661337596531,0.9603819546404598
649,0.4499806010353608,0.9604125311003999
650,0.449297177642506,0.9604431075603397
651,0.4486158538606833,0.9604736840202796
652,0.44793662002913304,0.9605042604802194
653,0.44725946654620957,0.9605348369401593
654,0.4465843838690555,0.9605654134000992
655,0.4459113625130427,0.960595989860039
656,0.4452403930514131,0.9606265663199789
657,0.4445725611291727,0.9606590977376918
658,0.44390675909121324,0.9606916291554045
659,0.44324297769675264,0.9607241605731174
660,0.44258120776106424,0.9607566919908301
661,0.44192035176699584,0.9607716764704836
662,0.44126149231671696,0.960786660950137
663,0.44060462037609094,0.9608016454297905
664,0.43994972696542145,0.960816629909444
665,0.43929680315898134,0.9608316143890975
666,0.4386458400846884,0.9608465988687509
667,0.43799682892366676,0.9608615833484043
668,0.4373497609098323,0.9608765678280577
669,0.4367046273295307,0.9608915523077114
670,0.4360624932889535,0.9609078214739013
671,0.4354222732097482,0.9609240906400911
672,0.434783958547449,0.9609403598062812
673,0.434147540808357,0.9609566289724712
674,0.4335130115492129,0.9609728981386609
675,0.43288036237677024,0.9609891673048508
676,0.43224958494743176,0.9610054364710411
677,0.4316206709669114,0.961021705637231
678,0.43099361218989596,0.9610379748034208
679,0.43036840041957175,0.9610542439696109
680,0.42974502750741095,0.9610705131358009
681,0.42912348535268535,0.9610867823019908
682,0.4285037659022401,0.9611030514681808
683,0.42788586115002997,0.9611193206343706
684,0.42726976313686776,0.9611355898005607
685,0.4266554639500132,0.9611518589667507
686,0.42604295572288237,0.9611681281329406
687,0.42543223063470986,0.9611843972991304
688,0.4248232809101575,0.9612006664653203
689,0.42421609881905353,0.9612169356315106
690,0.4236106766760505,0.9612332047977005
691,0.42300700684026543,0.9612494739638904
692,0.42240508171497587,0.9612657431300802
693,0.4218048937473389,0.9612820122962704
694,0.42120643542803166,0.9612982814624601
695,0.4206096992909332,0.9613145506286502
696,0.4200146779128414,0.9613308197948401
697,0.4194213639131706,0.9613470889610299
698,0.4188297499536222,0.9613633581272201
699,0.41823982873786886,0.9613796272934099
700,0.41765159301130367,0.9613958964596
701,0.4170660618438232,0.9614148400661631
702,0.4164821988562975,0.9614337836727265
703,0.41589999692990887,0.9614527272792899
704,0.4153174051667758,0.9614660236171308
705,0.41473646614623105,0.961479319954972
706,0.41415717284529346,0.961492616292813
